Player_ID,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
87,1,61,61,3358109,3358112,3358110,40,0,1000,0,0,3
87,2,69,130,4922817,4922817,3862236,55,0,1002,0,0,5
87,3,82,212,1175961,1175961,2260089,15,10,1005,1,0,4
87,4,45,257,6968056,6968059,2969907,70,10,1006,0,0,8
87,5,72,329,1400049,1400050,2045370,15,10,1007,0,0,1
87,6,41,370,7300030,7300030,2955218,75,1,1007,4,0,14
87,7,60,430,1316792,1316793,1960270,15,1,1011,0,0,2
87,8,40,470,3681932,3681936,1850627,35,1,1014,0,0,1
87,9,78,548,257421,257421,963190,5,1,1016,0,0,10
87,10,61,609,397649,397649,502438,5,1,1012,4,0,12
87,11,71,680,700266,700266,294929,10,1,1019,0,0,20
87,12,71,751,829129,829129,175578,10,2,1020,0,0,22
87,13,83,834,1083537,1083538,126004,15,0,1026,1,0,3
87,14,64,898,3739124,3739125,141663,35,0,1034,0,0,11
87,15,55,953,3993868,3993869,154406,40,0,1037,0,0,6
87,16,72,1025,219284,219284,68156,5,0,1042,0,0,13
87,17,96,1121,409064,409065,36115,5,5,1043,1,0,18
87,18,70,1191,1157965,1157965,29474,15,7,1041,3,0,16
87,19,76,1267,3107740,3107741,36190,30,7,1044,0,0,13
87,20,55,1322,7125047,7125048,63989,65,1,1044,2,0,11
43,1,62,62,3110491,3110492,3110491,40,0,1000,0,0,6
43,2,87,149,1180686,1180688,1116691,15,0,1000,0,0,13
43,3,85,234,779880,779880,537337,10,0,1003,2,0,15
43,4,55,289,3839372,3839373,534953,40,0,1006,0,0,8
43,5,69,358,2092293,2092296,442540,25,9,1006,1,0,10
43,6,34,392,8727933,8727933,1337189,90,4,1009,1,0,0
43,7,48,440,4288428,4288431,1321321,45,4,1010,0,0,10
43,8,36,476,5413218,5413218,1498964,55,11,1012,2,0,10
43,9,54,530,5636976,5636977,1841171,55,0,1013,1,0,9
43,10,61,587,393719,393719,1204513,5,14,1011,3,4,4
43,11,70,657,841451,841452,762575,10,4,1014,1,0,14
43,12,73,730,688862,688862,444724,10,3,1016,1,0,26
43,13,77,807,1836606,1836607,387250,20,3,1018,0,0,9
43,14,52,859,7410912,7410912,619122,70,2,1017,2,0,8
43,15,75,934,508026,508026,327551,5,1,1017,1,0,2
43,16,45,979,6137704,6137704,418520,60,1,1021,0,0,7
43,17,58,1037,5903508,5903508,736072,55,1,1022,0,0,14
43,18,70,1107,1110622,1110622,610516,15,3,1024,2,0,15
43,19,85,1192,1283766,1283767,506299,15,0,1023,0,0,1
43,20,44,1236,9537255,9537255,847474,90,0,1026,0,0,2
66,1,67,67,1950328,1950330,1950328,25,0,1000,0,0,2
66,2,77,144,3100211,3100213,1764443,35,0,1002,1,0,8
66,3,90,234,267016,267016,525028,5,3,1004,0,0,9
66,4,41,275,8045269,8045270,1361497,80,3,1006,1,0,1
66,5,71,346,1580927,1580928,929876,20,3,1009,0,0,5
66,6,90,436,159223,159223,75307,5,3,1015,1,0,0
66,7,51,483,3615706,3615706,100119,35,1,1021,3,4,2
66,8,30,513,7397838,7397839,222921,75,1,1027,0,0,7
66,9,62,575,3016980,3016982,261689,30,21,1029,2,0,3
66,10,54,625,1100610,1100612,229797,15,26,1029,2,4,13
66,11,64,689,1653201,1653202,195662,20,47,1032,1,0,2
66,12,84,773,137047,137047,56324,5,2,1032,1,0,2
66,13,87,856,692910,692910,42377,10,21,1037,2,4,2
66,14,75,931,1361205,1361205,25867,15,21,1041,0,0,9
66,15,70,1001,954852,954852,13041,10,21,1044,0,0,1
66,16,63,1064,1116820,1116820,8040,15,3,1047,3,0,8
66,17,88,1152,1074590,1074590,6562,10,3,1051,0,0,21
66,18,75,1227,458635,458636,4201,5,8,1053,2,0,9
66,19,88,1315,932599,932601,2707,10,7,1056,1,0,20
66,20,68,1379,3363221,3363221,3780,35,10,1057,2,4,11
57,1,85,85,125834,125834,125834,5,5,1000,0,0,2
57,2,72,157,4316357,4316358,509798,50,0,1002,1,0,5
57,3,67,220,4864705,4864705,1535527,50,0,1007,2,4,1
57,4,39,259,8446160,8446160,2838759,90,3,1007,1,0,0
57,5,68,327,2207564,2207566,2238389,25,3,1008,0,0,1
57,6,39,366,7541973,7541975,3264254,75,6,1013,0,0,9
57,7,59,425,1477499,1477499,2304975,15,6,1019,0,0,8
57,8,45,470,2380291,2380291,1850627,25,28,1020,1,0,7
57,9,76,546,443850,443850,1062712,5,1,1024,3,0,5
57,10,54,596,1100610,1100611,870368,15,18,1026,2,4,13
57,11,73,669,572119,572119,483654,10,32,1031,1,0,16
57,12,59,724,2827618,2827618,558010,30,8,1031,2,4,12
57,13,91,815,384883,384884,290640,5,4,1033,1,0,2
57,14,58,873,5503342,5503343,392797,55,4,1037,0,0,14
57,15,60,929,2953114,2953114,390539,30,8,1033,3,4,2
57,16,55,984,2683067,2683068,359551,25,8,1037,0,0,6
57,17,97,1081,368333,368333,203325,5,10,1040,2,0,17
57,18,66,1147,1871949,1871949,189586,20,22,1044,1,0,13
57,19,88,1235,932599,932600,139065,10,21,1049,1,0,17
57,20,87,1318,333274,333274,77611,5,0,1053,2,4,3
41,1,58,58,4124179,4124179,4124179,50,0,1000,0,0,4
41,2,76,134,3339426,3339427,3290938,35,15,1002,1,0,6
41,3,82,216,1107888,1107890,1851314,15,15,1002,0,0,2
41,4,50,266,5609999,5609999,2122037,60,14,1001,1,0,15
41,5,62,328,4042051,4042052,2159352,40,11,1003,2,0,2
41,6,38,366,7774756,7774760,3264254,75,5,1003,0,0,9
41,7,57,423,1957394,1957394,2462638,20,16,1009,1,0,3
41,8,40,463,3681932,3681934,2314194,35,16,1013,0,0,1
41,9,60,523,3576652,3576652,2244686,35,7,1014,1,0,3
41,10,54,577,1100610,1100610,1632775,15,0,1012,2,0,12
41,11,38,615,8257841,8257841,2401365,80,0,1013,0,0,2
41,12,54,669,4034797,4034797,2371174,40,1,1009,2,0,7
41,13,87,756,642904,642904,1603464,10,1,1010,0,0,-1
41,14,79,835,946469,946469,1165963,10,11,1011,2,0,2
41,15,71,906,907931,907931,763872,10,8,1012,1,0,0
41,16,50,956,4308195,4308197,797418,40,8,1016,0,0,4
41,17,72,1028,3648221,3648221,904809,35,0,1018,1,0,15
41,18,60,1088,3571393,3571397,937384,35,3,1016,2,0,4
41,19,78,1162,2817492,2817492,992995,30,11,1021,2,4,18
41,20,82,1244,691597,691597,716241,10,11,1026,0,0,2
74,1,56,56,4644310,4644311,4644310,55,0,1000,0,0,6
74,2,70,126,4805468,4805468,4560272,55,0,1000,1,0,3
74,3,78,200,2046702,2046703,3608976,25,1,1003,2,4,3
74,4,57,257,3244578,3244578,3004133,35,1,1005,0,0,10
74,5,68,325,2324905,2324905,2398346,25,26,1007,1,0,16
74,6,38,363,7955562,7955562,3544840,80,4,1011,2,0,15
74,7,48,411,4468030,4468030,3418974,45,8,1014,1,0,3
74,8,35,446,5723689,5723690,3590510,55,9,1015,1,0,0
74,9,63,509,2670748,2670749,3179453,30,1,1019,1,0,10
74,10,49,558,2021020,2021021,2681491,20,17,1021,1,0,8
74,11,37,595,8515250,8515250,3483827,80,17,1022,0,0,12
74,12,72,667,734293,734294,2461389,10,21,1021,0,0,10
74,13,71,738,3010272,3010273,2277322,30,2,1027,2,0,4
74,14,64,802,3895677,3895677,2241156,40,7,1034,1,0,0
74,15,49,851,5721597,5721599,2362311,55,7,1038,0,0,4
74,16,61,912,1302334,1302335,1987672,15,7,1043,0,0,21
74,17,82,994,1881413,1881414,1727531,20,7,1044,0,0,25
74,18,72,1066,730849,730849,1418888,10,7,1046,0,0,10
74,19,76,1142,3107740,3107740,1412784,30,7,1047,0,0,12
74,20,61,1203,5057743,5057745,1530632,50,7,1048,0,0,0
56,1,61,61,3358109,3358111,3358110,40,0,1000,0,0,3
56,2,81,142,2234292,2234294,2042363,25,15,1002,1,0,7
56,3,74,216,2957239,2957240,1875198,30,20,1006,1,0,0
56,4,49,265,5762480,5762481,2214465,60,7,1009,0,0,6
56,5,61,326,4108673,4108673,2287079,40,7,1011,0,0,2
56,6,47,369,5846045,5846045,3036800,60,1,1015,3,4,0
56,7,58,427,1651777,1651778,2170825,20,1,1018,0,0,0
56,8,44,471,2644393,2644393,1797398,30,0,1018,1,0,0
56,9,65,536,2194089,2194092,1528849,25,8,1020,2,0,5
56,10,53,589,1138121,1138122,1108346,15,8,1025,0,0,4
56,11,64,653,1653201,1653201,863388,20,10,1025,1,0,10
56,12,57,710,3243019,3243019,874007,35,19,1029,1,0,7
56,13,82,784,1268572,1268572,816180,15,22,1030,4,8,2
56,14,56,840,6269169,6269171,1044512,60,2,1037,1,0,4
56,15,51,887,5365067,5365067,1226223,50,3,1034,2,4,3
56,16,60,947,1486622,1486622,1006186,15,3,1037,0,0,7
56,17,68,1015,4347327,4347328,1199098,40,7,1038,1,0,18
56,18,52,1067,5836671,5836671,1409228,55,7,1037,2,0,8
56,19,79,1146,2530939,2530939,1335033,25,3,1040,1,0,7
56,20,63,1209,4635311,4635312,1405301,45,5,1039,1,0,2
59,1,81,81,268486,268486,268486,5,10,1000,0,0,2
59,2,57,138,7451934,7451934,2650775,80,25,1002,1,0,4
59,3,94,232,109920,109920,621825,5,4,1006,0,0,8
59,4,56,288,3536260,3536262,572172,35,4,1010,0,0,0
59,5,81,369,373332,373333,186752,5,4,1015,0,0,1
59,6,53,422,4379404,4379404,229236,45,6,1021,2,0,0
59,7,64,486,891958,891958,77123,10,1,1022,2,0,0
59,8,34,520,6111259,6111260,138160,60,5,1023,1,0,0
59,9,62,578,3016980,3016981,219555,30,0,1027,2,4,0
59,10,59,637,470468,470468,111587,5,0,1030,0,0,2
59,11,59,696,2686423,2686423,134751,30,20,1031,2,0,1
59,12,51,747,4781704,4781704,215507,45,7,1033,1,0,0
59,13,80,819,1515287,1515287,248261,15,45,1034,3,8,0
59,14,65,884,3620902,3620902,262854,35,9,1038,1,0,0
59,15,55,939,4163594,4163594,274826,40,0,1041,1,0,1
59,16,64,1003,852677,852678,180579,10,0,1042,0,0,10
59,17,81,1084,2146365,2146365,182203,20,14,1044,2,0,3
59,18,67,1151,1650685,1650685,164559,20,46,1047,1,0,7
59,19,71,1222,4519570,4519570,216173,45,11,1047,1,0,14
59,20,69,1291,3064582,3064583,204037,30,13,1049,1,0,12
35,1,68,68,1746835,1746836,1746835,25,10,1000,0,0,2
35,2,77,145,3100211,3100212,1633851,35,10,1001,1,0,3
35,3,94,235,130308,130309,511894,5,0,1006,2,4,8
35,4,46,281,6678462,6678463,965991,70,0,1010,0,0,1
35,5,69,350,2092293,2092294,755421,25,26,1014,1,0,1
35,6,55,405,3779187,3779187,694370,40,0,1017,0,0,3
35,7,54,459,2532384,2532384,504913,25,0,1021,0,0,1
35,8,36,495,5457350,5457350,651218,55,0,1021,3,0,0
35,9,54,549,5636976,5636976,941919,55,8,1024,1,0,4
35,10,38,583,5681085,5681085,1374372,55,7,1026,2,4,2
35,11,58,625,2968968,2968968,1949959,30,0,1026,5,16,10
35,12,72,697,779917,779917,1285201,10,1,1031,1,0,12
35,13,81,778,1280307,1280307,965868,15,1,1034,0,0,1
35,14,73,847,1837060,1837060,877266,20,11,1034,3,4,3
35,15,49,896,5721597,5721598,999237,55,11,1039,0,0,4
35,16,58,954,2030152,2030152,852811,20,18,1045,1,0,3
35,17,78,1032,2645456,2645456,839991,25,5,1046,2,0,3
35,18,60,1088,3571393,3571395,949695,35,2,1045,2,4,2
35,19,81,1169,2100945,2100945,870480,20,0,1048,1,0,1
35,20,67,1232,3615825,3615827,932620,35,0,1046,2,4,0
80,1,79,79,380585,380586,380585,5,0,1000,0,0,4
80,2,64,143,6151164,6151164,1901525,65,15,1003,1,0,11
80,3,68,211,4430481,4430481,2365476,45,15,1006,0,0,5
80,4,19,230,10160056,10160056,5426208,100,20,1005,2,0,7
80,5,59,285,4980639,4980639,5593975,50,18,1004,2,4,3
80,6,65,350,1947330,1947330,4564484,20,3,1003,0,0,3
80,7,39,389,7370408,7370409,5049342,75,3,1010,0,0,1
80,8,25,414,9236760,9236761,5786512,90,3,1009,2,0,3
80,9,62,476,2959444,2959444,5302264,30,12,1011,1,0,4
80,10,31,507,8275026,8275026,5686289,80,0,1014,1,0,12
80,11,49,552,5336955,5336955,5794647,50,14,1013,2,4,8
80,12,51,603,4781704,4781705,5614289,45,13,1014,1,0,3
80,13,78,681,1750176,1750176,4761221,20,14,1017,1,0,0
80,14,34,715,10381489,10381489,5739085,100,4,1019,1,0,1
80,15,52,767,5020667,5020667,5704932,50,4,1021,1,0,0
80,16,67,830,598513,598513,5104672,10,2,1022,2,4,2
80,17,74,904,3295224,3295224,4636471,35,2,1023,1,0,3
80,18,68,968,1490093,1490095,4318214,15,14,1023,2,4,5
80,19,78,1042,2817492,2817493,4201288,30,9,1026,2,4,20
80,20,64,1102,4414275,4414277,4298167,40,19,1029,2,4,5
32,1,67,67,1950328,1950329,1950328,25,5,1000,0,0,7
32,2,101,168,188336,188336,114693,5,5,1002,0,0,9
32,3,89,257,324980,324981,38794,5,5,1005,0,0,6
32,4,60,317,2615829,2615830,29791,30,7,1006,2,0,10
32,5,80,397,440120,440120,10379,5,7,1011,0,0,9
32,6,45,442,6116029,6116029,43942,60,8,1013,0,0,4
32,7,67,509,550304,550304,10649,10,8,1018,0,0,9
32,8,39,548,4344458,4344458,14006,45,0,1019,3,0,6
32,9,76,624,409604,409604,6396,5,23,1023,1,0,4
32,10,40,664,4921762,4921762,16454,50,2,1029,2,0,26
32,11,70,734,841451,841451,10934,10,21,1032,1,0,2
32,12,74,804,620857,620857,6564,10,33,1031,2,4,7
32,13,90,894,448196,448196,3382,5,19,1035,1,0,-1
32,14,59,953,5380703,5380703,5909,50,23,1041,1,0,4
32,15,60,1013,2741948,2741949,5869,30,23,1044,0,0,3
32,16,72,1085,250728,250728,1921,5,1,1045,2,0,12
32,17,101,1186,173153,173153,653,5,1,1047,0,0,11
32,18,67,1253,1697781,1697782,796,20,15,1050,2,0,18
32,19,80,1333,2310908,2310909,825,25,11,1056,1,0,27
32,20,48,1381,8766118,8766118,3232,80,11,1058,0,0,1
84,1,65,65,2387076,2387079,2387076,30,0,1000,0,0,4
84,2,81,142,2309974,2309974,2107204,25,0,1002,2,4,10
84,3,76,218,2352233,2352234,1682612,25,0,1005,0,0,2
84,4,49,267,5762480,5762482,2031489,60,0,1005,0,0,3
84,5,80,347,477832,477832,886204,5,9,1005,1,0,5
84,6,47,394,5846045,5846046,1251175,60,10,1010,3,0,6
84,7,59,453,1477499,1477502,723250,15,10,1013,0,0,1
84,8,27,480,8629862,8629863,1293517,90,0,1015,1,0,0
84,9,56,536,4991914,4991914,1538652,50,7,1016,2,0,3
84,10,55,591,862476,862476,1040868,10,7,1015,0,0,2
84,11,48,639,5628888,5628888,1348276,55,2,1016,2,0,8
84,12,74,713,569246,569246,801082,10,0,1014,0,0,3
84,13,87,800,642904,642905,490014,10,0,1020,0,0,5
84,14,80,880,841222,841222,303275,10,0,1023,2,0,0
84,15,56,936,3727157,3727157,301361,35,0,1027,0,0,0
84,16,61,997,1302334,1302336,222962,15,0,1033,0,0,2
84,17,100,1097,205905,205906,107251,5,0,1034,0,0,2
84,18,59,1156,3944761,3944762,134481,40,3,1038,3,0,6
84,19,107,1263,26631,26631,44493,1,2,1041,2,0,13
84,20,57,1320,6451169,6451171,70686,60,1,1045,1,0,2
14,1,54,54,5141847,5141848,5141845,60,5,1000,0,0,11
14,2,71,125,4445939,4445939,4644522,50,5,1000,0,0,5
14,3,79,204,1676055,1676055,3101704,20,5,1000,0,0,8
14,4,58,262,2959514,2959514,2477039,30,5,999,0,0,6
14,5,65,327,2958703,2958703,2197167,30,5,1001,0,0,13
14,6,31,358,9137541,9137541,3894470,90,5,999,0,0,5
14,7,47,405,4621626,4621626,3830951,45,5,999,0,0,9
14,8,26,431,8738765,8738765,4631498,90,5,998,0,0,4
14,9,56,487,4721187,4721188,4585840,45,5,996,0,0,5
14,10,53,540,1138121,1138121,3727200,15,5,992,0,0,4
14,11,49,589,5110758,5110758,3785323,50,5,992,0,0,7
14,12,40,629,7652847,7652847,4308394,75,5,991,0,0,9
14,13,43,672,8948683,8948683,5127058,90,5,990,0,0,2
14,14,67,739,2940517,2940517,4747783,30,5,989,0,0,17
14,15,45,784,6887395,6887395,5011713,65,5,988,0,0,9
14,16,50,834,4308195,4308196,4923081,40,5,989,0,0,13
14,17,52,886,6847708,6847708,5206294,65,5,993,0,0,9
14,18,31,917,9760723,9760723,5804585,90,5,994,0,0,4
14,19,72,989,4111787,4111787,5625927,40,5,995,0,0,3
14,20,55,1044,6878840,6878840,5777818,65,5,997,0,0,8
22,1,69,69,1548384,1548385,1548384,20,0,1000,0,0,3
22,2,85,154,1458004,1458005,681948,20,0,1001,0,0,5
22,3,90,244,306521,306521,204379,5,14,1006,2,0,3
22,4,45,289,7109176,7109176,547007,70,13,1007,1,0,2
22,5,67,356,2571251,2571252,516726,30,14,1011,1,0,2
22,6,48,404,5393587,5393587,733866,55,5,1013,0,0,20
22,7,62,466,1037320,1037320,327334,10,5,1019,0,0,4
22,8,42,508,3292783,3292783,306528,35,9,1021,2,0,1
22,9,59,567,3906832,3906832,401346,40,0,1025,1,0,6
22,10,38,605,5384259,5384259,588938,55,0,1026,0,0,24
22,11,37,642,8721291,8721291,1222372,90,19,1028,2,0,12
22,12,27,669,10190521,10190521,2371174,95,37,1024,1,0,25
22,13,54,723,6618436,6618436,2883074,65,37,1023,0,0,-1
22,14,37,760,10035898,10035898,3890692,95,37,1021,0,0,11
22,15,69,829,1086073,1086073,3192163,15,37,1018,0,0,4
22,16,62,891,1291209,1291209,2725812,15,0,1017,4,0,6
22,17,80,967,2308825,2308825,2544445,25,1,1020,2,4,17
22,18,60,1027,3506981,3506981,2498819,35,49,1025,1,0,13
22,19,58,1085,7643369,7643369,2951997,70,25,1030,1,0,12
22,20,57,1142,6451169,6451169,3173591,60,7,1033,1,0,1
90,1,83,83,185158,185159,185158,5,0,1000,0,0,8
90,2,65,148,5843538,5843538,1221701,65,0,1000,0,0,3
90,3,78,226,1981788,1981788,992490,20,13,1000,1,0,3
90,4,33,259,9320380,9320381,2775204,95,13,1002,0,0,15
90,5,57,316,5623633,5623634,3125147,55,3,1002,2,0,16
90,6,66,382,1806932,1806932,1993633,20,2,1002,0,0,7
90,7,70,452,363643,363643,743173,5,2,1002,0,0,2
90,8,48,500,1692235,1692236,484765,20,4,1005,1,0,4
90,9,62,562,2959444,2959445,512792,30,10,1006,1,0,0
90,10,66,628,159470,159471,189707,5,0,1006,3,0,2
90,11,74,702,471975,471976,94071,5,0,1010,0,0,13
90,12,67,769,1381603,1381604,68947,15,5,1012,2,0,16
90,13,72,841,2780067,2780071,90700,30,2,1014,1,0,0
90,14,57,898,5970809,5970810,142894,60,12,1014,1,0,2
90,15,82,980,127377,127377,43473,5,12,1012,0,0,0
90,16,52,1032,3805062,3805063,48711,35,2,1009,1,0,2
90,17,76,1108,2862703,2862704,66914,30,2,1011,0,0,5
90,18,50,1158,6146969,6146969,123900,60,2,1014,0,0,10
90,19,68,1226,5293133,5293133,185571,50,1,1014,1,0,10
90,20,78,1304,1315395,1315395,128247,15,0,1014,2,0,10
78,1,64,64,2621727,2621732,2621727,35,0,1000,0,0,5
78,2,63,127,6252454,6252455,4335531,70,0,1000,0,0,3
78,3,85,212,745230,745233,2260089,10,15,1000,1,0,1
78,4,45,257,7165478,7165478,3004133,75,17,1000,2,0,2
78,5,77,334,707571,707571,1685660,10,17,1002,0,0,4
78,6,38,372,7774756,7774762,2765368,75,3,1008,0,0,9
78,7,59,431,1477499,1477501,1877933,15,3,1014,0,0,1
78,8,28,459,8317602,8317602,2590336,80,9,1015,1,0,7
78,9,61,520,3319704,3319704,2431157,35,6,1017,2,0,7
78,10,58,578,616291,616291,1584616,10,22,1019,2,0,11
78,11,62,640,1920994,1920995,1291038,20,22,1022,0,0,7
78,12,94,734,19468,19468,373898,1,16,1024,2,0,5
78,13,80,814,1462937,1462938,296162,15,14,1030,1,0,1
78,14,60,874,5080419,5080420,374231,50,10,1035,1,0,1
78,15,69,943,1086073,1086074,231372,15,10,1038,0,0,0
78,16,53,996,3534714,3534714,232556,35,12,1040,2,0,3
78,17,79,1075,2431594,2431596,245791,25,10,1039,1,0,16
78,18,63,1134,2713003,2713003,287801,25,8,1038,2,4,6
78,19,84,1218,1533701,1533702,243765,15,6,1041,1,0,10
78,20,56,1274,6568606,6568608,337056,60,6,1043,0,0,3
69,1,49,49,6306793,6306793,6306792,75,5,1000,0,0,4
69,2,84,133,1691218,1691218,3451808,20,5,1001,1,0,2
69,3,79,212,1676055,1676057,2260089,20,5,1003,0,0,1
69,4,50,262,5443328,5443328,2486856,55,5,1004,0,0,2
69,5,71,333,1672089,1672089,1747111,20,0,1005,1,0,0
69,6,47,380,5761422,5761422,2141606,60,3,1006,1,0,7
69,7,47,427,4920289,4920289,2186657,50,5,1008,3,0,2
69,8,30,457,7397838,7397840,2749530,75,5,1011,0,0,0
69,9,71,528,993430,993431,1967153,10,24,1014,2,0,4
69,10,51,579,1477587,1477587,1537285,15,24,1018,0,0,8
69,11,46,625,5982212,5982212,1918148,60,24,1017,0,0,1
69,12,58,683,2887853,2887854,1771029,30,18,1019,0,0,25
69,13,72,755,2780067,2780068,1635668,30,0,1025,1,0,2
69,14,71,826,2207917,2207917,1423347,25,16,1027,2,0,11
69,15,62,888,2301931,2301932,1182106,25,16,1031,0,0,2
69,16,57,945,2146802,2146803,1038947,20,16,1037,0,0,8
69,17,93,1038,645109,645109,715501,10,31,1036,2,0,25
69,18,60,1098,3571393,3571400,751829,35,25,1040,2,0,7
69,19,87,1185,1104200,1104200,601641,15,34,1044,2,0,13
69,20,68,1253,3182755,3182756,581252,30,34,1050,0,0,-1
95,1,63,63,2859831,2859833,2859831,35,0,1000,0,0,6
95,2,72,135,4181092,4181095,3058286,45,0,1000,0,0,12
95,3,73,208,3221005,3221005,2686773,35,15,1003,1,0,9
95,4,65,273,1494688,1494688,1540067,15,3,1004,2,0,3
95,5,54,327,6313886,6313886,2219287,65,3,1006,0,0,19
95,6,45,372,6116029,6116030,2765368,60,1,1008,0,0,4
95,7,53,425,2790929,2790929,2300125,30,1,1013,0,0,2
95,8,36,461,5111205,5111206,2444933,50,1,1015,0,0,10
95,9,61,522,3319704,3319705,2301616,35,9,1018,2,0,10
95,10,64,586,226872,226872,1223000,5,35,1018,2,0,12
95,11,76,662,380682,380682,622276,5,9,1020,1,0,5
95,12,68,730,1221962,1221962,435459,15,6,1020,1,0,22
95,13,77,807,1940574,1940574,384273,20,23,1023,2,0,3
95,14,56,859,6319899,6319900,616093,60,1,1024,2,4,2
95,15,55,914,3993868,3993870,611594,40,1,1025,0,0,0
95,16,57,971,2146802,2146804,528871,20,1,1028,0,0,3
95,17,80,1051,2193443,2193443,510779,25,1,1029,0,0,16
95,18,61,1112,3335677,3335677,535383,35,17,1030,3,0,4
95,19,84,1196,1443873,1443873,455349,15,17,1033,0,0,1
95,20,61,1257,5227855,5227855,527884,50,4,1034,1,0,8
23,1,52,52,5624434,5624434,5624432,70,0,1000,0,0,2
23,2,72,124,4181092,4181092,4792119,45,0,1000,0,0,12
23,3,80,204,1555514,1555515,3121327,20,10,1001,1,0,1
23,4,56,260,3536260,3536260,2678271,35,10,1002,0,0,8
23,5,59,319,4728959,4728960,2856517,50,10,1002,0,0,7
23,6,36,355,8383515,8383515,4150338,90,4,1005,2,0,1
23,7,60,415,1437530,1437531,3075070,15,3,1006,2,0,2
23,8,34,449,6111259,6111259,3340159,60,11,1006,1,0,2
23,9,54,503,5416191,5416191,3549424,55,11,1006,0,0,11
23,10,52,555,1394781,1394781,2831844,15,4,1006,1,0,17
23,11,44,599,6566540,6566540,3245434,65,4,1008,0,0,3
23,12,79,678,282488,282488,1973310,5,1,1007,0,0,10
23,13,68,746,3469240,3469240,1955387,35,1,1014,0,0,5
23,14,73,819,1813986,1813986,1640119,20,0,1015,2,0,2
23,15,44,863,7173040,7173040,1935297,70,0,1019,0,0,3
23,16,70,933,348168,348168,1346551,5,19,1025,1,0,5
23,17,87,1020,1279053,1279053,1071385,15,0,1025,2,0,11
23,18,65,1085,2174305,2174305,994579,20,11,1032,2,0,19
23,19,82,1167,1975724,1975724,895773,20,3,1033,3,0,22
23,20,56,1223,6568606,6568607,1092798,60,3,1039,0,0,11
67,1,59,59,3866409,3866410,3866410,45,0,1000,0,0,8
67,2,73,132,4057480,4057480,3612900,45,0,1001,1,0,5
67,3,71,199,3818999,3819002,3713913,40,29,1002,2,4,5
67,4,66,265,1189763,1189763,2238192,15,2,1003,0,0,10
67,5,70,335,1875187,1875189,1632146,20,4,1009,1,0,8
67,6,74,405,999187,999187,716055,10,8,1013,2,4,2
67,7,48,449,4539491,4539491,903561,45,19,1014,2,4,18
67,8,40,485,3951128,3951128,1063947,40,7,1017,2,4,5
67,9,54,535,5696357,5696357,1600648,55,31,1022,2,4,9
67,10,48,583,2270668,2270669,1382585,25,31,1026,1,0,14
67,11,68,647,1094944,1094944,1069588,15,6,1026,2,4,3
67,12,56,703,3485451,3485451,1092664,35,2,1028,1,0,15
67,13,96,791,177705,177705,667856,5,30,1032,3,8,11
67,14,56,847,6269169,6269172,877678,60,7,1038,1,0,15
67,15,58,905,3371904,3371906,797288,35,8,1040,1,0,3
67,16,39,944,8352020,8352020,1082266,80,10,1042,1,0,13
67,17,95,1035,492722,492722,783682,5,11,1046,2,4,13
67,18,55,1086,5029602,5029602,990616,50,13,1047,2,4,12
67,19,83,1169,1712796,1712796,871091,20,17,1050,1,0,23
67,20,69,1238,3064582,3064584,825974,30,11,1054,1,0,9
96,1,63,63,2859831,2859834,2859831,35,0,1000,0,0,3
96,2,63,126,6252454,6252456,4490245,70,0,1002,0,0,7
96,3,84,210,914696,914696,2497137,10,0,1005,2,0,2
96,4,44,254,7235208,7235209,3272015,75,0,1006,0,0,8
96,5,74,328,1153319,1153320,2140264,15,3,1006,1,0,3
96,6,47,375,5808022,5808022,2553759,60,8,1008,2,0,8
96,7,61,436,1246173,1246175,1581891,15,11,1010,1,0,2
96,8,40,476,3681932,3681937,1498964,35,11,1013,0,0,0
96,9,74,550,609814,609815,903763,10,28,1016,2,0,8
96,10,39,589,5230196,5230196,1117115,50,42,1020,1,0,17
96,11,47,636,5876562,5876562,1458900,55,22,1022,1,0,2
96,12,84,720,125421,125421,631061,5,2,1018,0,0,11
96,13,85,805,823917,823917,410663,10,2,1026,0,0,9
96,14,63,868,4176641,4176642,458512,40,5,1032,1,0,3
96,15,62,930,2301931,2301933,368871,25,5,1037,0,0,3
96,16,68,998,508364,508364,214753,5,22,1039,2,0,6
96,17,90,1088,926627,926628,154322,10,16,1043,2,0,25
96,18,65,1149,2174305,2174309,174841,20,38,1047,2,4,15
96,19,76,1225,3107740,3107742,193279,30,38,1051,0,0,22
96,20,61,1286,5288156,5288156,237121,50,1,1052,2,0,3
44,1,74,74,820159,820159,820160,10,0,1000,0,0,2
44,2,85,159,1458004,1458006,381469,20,0,1001,0,0,5
44,3,87,246,529142,529142,157702,10,0,1005,1,0,0
44,4,48,294,6071153,6071153,349635,60,0,1008,0,0,0
44,5,59,353,4728959,4728961,608643,50,0,1008,0,0,0
44,6,37,390,8011978,8011978,1445803,80,1,1007,0,0,9
44,7,56,446,2054485,2054487,1002276,20,1,1012,0,0,10
44,8,32,478,6994760,6994760,1374773,70,15,1013,3,0,7
44,9,61,539,3094172,3094172,1355428,30,15,1018,0,0,7
44,10,59,598,540000,540000,787674,10,6,1018,3,0,11
44,11,56,654,3217554,3217554,828932,35,6,1024,0,0,1
